OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
1572,1130,0,1794,0,6969599.83808,10559.9998773333
1573,1460,0,2229,2,6969599.83808,10559.9998773333
1574,873,0,1505,0,6969599.83808,10559.9998773333
1575,1358,0,2076,0,6969599.83808,10559.9998773333
1576,537,0,1107,3,6969599.83808,10559.9998773333
1577,2206,0,3687,3,6969599.83808,10559.9998773333
1578,1066,0,1724,1,6969599.83808,10559.9998773333
1579,1771,0,2710,1,6969599.83808,10559.9998773333
1580,1334,0,2052,4,6969599.83808,10559.9998773333
1581,358,0,882,2,6969599.83808,10559.9998773333
1582,245,0,724,2,6969599.83808,10559.9998773333
1583,2055,0,3324,1,6969599.83808,10559.9998773333
1584,213,0,673,1,6969599.83808,10559.9998773333
1585,218,0,678,2,6969599.83808,10559.9998773333
1586,811,0,1434,0,6969599.83808,10559.9998773333
1587,1112,0,1776,1,6969599.83808,10559.9998773333
1588,1756,0,2695,2,6969600.70421999,10560.0005335
1589,318,0,827,2,6969599.83808,10559.9998773333
1590,1631,0,2479,1,6969599.83808,10559.9998773333
1591,1990,0,3156,3,6969599.83808,10559.9998773333
1592,1630,0,2478,2,6969599.83808,10559.9998773333
1593,2272,0,3904,1,6969599.83808,10559.9998773333
1594,652,0,1242,3,6969599.83808,10559.9998773333
1595,1015,0,1668,1,6969599.83808,10559.9998773333
1596,1096,0,1760,4,6969599.83808,10559.9998773333
